1A0A_A	0.7243641526378687	0.6428705175471585	0.5988584356295403	0.5700455023209967	0.5354617815544589	0.49915989488102525
1D2I_A	1.0	0.9003609925383056	0.8100459981350218	0.7647257799452022	0.7247802771817938	0.6993646419735948
1GTW_A	0.9729860144716946	0.9538106124885624	0.9323897203915558	0.8601844597693293	0.7842560036927377	0.7522618536411789
1IU3_C	1.0	0.8927337717126198	0.8156914722853581	0.7558742028434297	0.7212722574393192	0.695566052319922
1LB2_B	1.0	1.0	1.0	1.0	1.0	1.0
1OZJ_A	1.0	1.0	0.9714594174636761	0.9571496881202367	0.936877719066667	0.9107172487433973
1RZ9_A	0.8295427259028669	0.7914606014589813	0.7628425398495122	0.7407925207499206	0.7208877060045495	0.7026670017195263
1XSD_A	0.6042771929790843	0.542341175479809	0.508141559080169	0.4793470881203316	0.4605679224604716	0.44410790094988195
2C62_A	0.6492616186195619	0.5746213218110051	0.5378944751801533	0.5078252415254527	0.48975385479845135	0.46994243592229984
2HZV_A	0.5994271947322178	0.5376474611852714	0.4876867833144112	0.45364518870255793	0.4270418756755307	0.40444385922285714
1A35_A	0.9501280458302426	0.8514506733480262	0.7936292520050661	0.7427894578737588	0.7001308413331578	0.6641417648946065
1D5Y_A	0.8665482575641679	0.8022741477028189	0.7464850535244559	0.693446790122661	0.6546965833023651	0.6195785848282301
1GXP_A	1.0	1.0	0.9873908255907874	0.9751001036487711	0.9654853160915391	0.9490799702681408
1IV6_A	0.8846338364688084	0.7258539039298377	0.6775084588092692	0.6574924144741937	0.6310864188805976	0.6129624299727795
1LLM_C	1.0	1.0	1.0	1.0	1.0	1.0
1P4E_A	0.8778170738813977	0.8288312294600934	0.795207319932591	0.7680145565732559	0.7441778794648916	0.7216139173407303
1RZR_L	0.9159981968072778	0.8134550795017768	0.7583118124293925	0.6838440002938114	0.6449168886927769	0.6107175642144431
1Y1W_D	0.6570977053511403	0.5996974633784917	0.5669155094029407	0.5433664700337135	0.5235396434427142	0.5062223917670938
2C6Y_A	1.0	1.0	0.9221108174997513	0.8406527493718077	0.7872964746250891	0.7390122677134895
2I0Q_B	1.0	0.9698764621698325	0.9045488448904728	0.8792895637883444	0.8603455301153995	0.8363848963024683
1A36_A	0.9620450257492513	0.869772886032604	0.7961874710072863	0.7370690431816089	0.6841195133415332	0.6459165356133402
1D66_A	0.7255068290124677	0.6613042417165285	0.6266777995369996	0.5919182971875727	0.5652942653197063	0.5445948982847248
1H0M_A	0.5024043714908799	0.45920878335902343	0.4324676243162755	0.4121145863451311	0.39429556144492356	0.3790863747277808
1IXY_A	1.0	1.0	1.0	1.0	1.0	1.0
1LQ1_A	1.0	0.9781555366917567	0.954476933892419	0.894611213687714	0.799743292363031	0.7275865535477172
1P7D_A	0.8257558970669884	0.7355440929808402	0.6914324893987804	0.6615672776481539	0.638400019748782	0.6156751453685054
1S40_A	0.654409306577815	0.6183411540194242	0.5960360953861589	0.578666274292957	0.563739710470417	0.5507336119350281
1Y1W_G	0.7428458092031645	0.668122831247093	0.6241754994734827	0.5963564712026994	0.5724530964934709	0.5532298193681602
2C9L_Y	1.0	1.0	1.0	1.0	0.8856595144689747	0.851046400546415
2I13_A	0.7035859992418686	0.6419881114790518	0.5950944508558638	0.541598997208117	0.4925315205289366	0.45240828029574065
1A6Y_A	1.0	1.0	1.0	0.9821285006564984	0.9565589166138839	0.9082832729489625
1D8Y_A	1.0	1.0	1.0	0.9639927792037857	0.9172104446599677	0.8542676169436283
1H6F_A	0.9768417870672813	0.9444678117271909	0.9231968867605534	0.8933038571684963	0.8624293669871212	0.8356034975185078
1J1V_A	1.0	1.0	1.0	1.0	1.0	1.0
1LRR_A	0.989989692080955	0.8642883169903	0.7877267643134103	0.7336151261618918	0.7058633279715816	0.6756035519722058
1P8K_Z	0.46095068367260467	0.4028660135855295	0.36950436493785016	0.3468870498812154	0.32839942456016175	0.3119810711461853
1SA3_A	0.8272761707638998	0.7658309235467428	0.7316801602476621	0.7056699287637574	0.6853314789615866	0.6676465062306347
1Y6F_A	1.0	0.9401133625910776	0.9082494185824265	0.8776230271647465	0.8523534757360404	0.8303615662013752
2CCZ_A	1.0	0.8741527487385068	0.7803159491855358	0.7131241136827852	0.6699677669804271	0.6145142753644364
2IIE_A	1.0	1.0	1.0	1.0	1.0	1.0
1A73_A	1.0	1.0	1.0	1.0	1.0	1.0
1DC1_A	0.840325516753683	0.756733504574181	0.700579628934741	0.6648759295320232	0.6359498866661623	0.6126709948807819
1H88_C	1.0	1.0	1.0	1.0	1.0	1.0
1J4W_A	0.8963352840542551	0.8486068788283994	0.8112714660078869	0.7829764851280001	0.7595800092223496	0.7353810887110804
1LWS_A	0.5730994921369531	0.5360502245964187	0.5139325158155214	0.4960913400080897	0.4815296990167394	0.4683195944199286
1PER_L	0.5635487747610411	0.49184415656539254	0.4517220087684174	0.4262000247294147	0.4033284628353097	0.3824753168909235
1SFU_A	0.876309255002763	0.7735696394206921	0.7114201837944384	0.6802665044851305	0.6607833432871882	0.6350359814405961
1YNW_B	1.0	1.0	1.0	1.0	1.0	1.0
2CGP_A	1.0	0.9634646931646	0.9083749686588383	0.8402587390003012	0.7491385876701643	0.7043913400098377
2ISZ_A	1.0	0.9740075677526367	0.9073693136917603	0.9029955901483149	0.8866936385917575	0.8560817738064163
1AKH_A	0.8854229384474388	0.8221331356359172	0.7864730751488305	0.7518958634551183	0.7159936211024587	0.6553707827355679
1DCT_A	0.653751412657048	0.5826564154520252	0.5368384968492053	0.504291428482984	0.4781465002827063	0.4559773407142202
1H89_A	1.0	1.0	0.9775816491728254	0.9333738765652754	0.8500920726679306	0.8097743093474536
1J5N_A	0.6585703540417869	0.6092002895441072	0.5748186539044011	0.5488108602962734	0.5296447710501752	0.5119236726552727
1M06_F	1.0	1.0	1.0	0.990715616578164	0.9786986614568509	0.9656127418799336
